from,to,weight
W00571PAPP0,W05015QAPP0,183
W00571PAPP0,W05015QAPP0,30
W00571PAPP0,W05049PBKP0,13
W00571PAPP0,W05049PBKP0,21
W00571PAPP0,W05049PBKP0,152
W00571PAPP0,W05049PBKP0,176
W00571PAPP0,W05049PBKP0,122
W00571PAPP0,W05049PBKP0,32
W00571PAPP0,W05053PNOD1,2
W00571PAPP0,W05053PNOD1,4
W00571PAPP0,W05053PNOD1,4
W00571PAPP0,W05053PNOD1,56
W00571PAPP0,W05053PNOD1,14
W00571PAPP0,W05053PNOD1,31
W00571PAPP0,W05053PNOD2,15
W00571PAPP0,W05053PNOD2,25
W00571PAPP0,W05053PNOD2,200
W00571PAPP0,W05053PNOD2,76
W00571PAPP0,W05053PNOD2,161
W00571PAPP0,W05053PNOD2,60
W00571PAPP0,W05054PNOD1,25
W00571PAPP0,W05054PNOD1,35
W00571PAPP0,W05054PNOD1,1
W00571PAPP0,W05054PNOD1,204
W00571PAPP0,W05054PNOD1,324
W00571PAPP0,W05054PNOD1,4
W00571PAPP0,W05054PNOD1,196
W00571PAPP0,W05054PNOD1,78
W00571PAPP0,W05054PNOD1,1
W00571PAPP0,W05054PNOD2,19
W00571PAPP0,W05054PNOD2,9
W00571PAPP0,W05054PNOD2,172
W00571PAPP0,W05054PNOD2,176
W00571PAPP0,W05054PNOD2,145
W00571PAPP0,W05054PNOD2,58
W00571PAPP0,W05093QAPP0,14
W00571PAPP0,W05093QAPP0,9
W00571PAPP0,W05093QAPP0,13
W00571PAPP0,W05093QAPP0,34
W00571PAPP0,W05093QAPP0,4
W00571PAPP0,W05093QAPP0,95
W00571PAPP0,W05094QNOD1,12
W00571PAPP0,W05094QNOD1,24
W00571PAPP0,W05094QNOD1,132
W00571PAPP0,W05094QNOD1,156
W00571PAPP0,W05094QNOD1,130
W00571PAPP0,W05094QNOD1,6
W00571PAPP0,W05094QNOD2,12
W00571PAPP0,W05094QNOD2,27
W00571PAPP0,W05094QNOD2,104
W00571PAPP0,W05094QNOD2,160
W00571PAPP0,W05094QNOD2,149
W00571PAPP0,W05094QNOD2,5
W00571PAPP0,W05095QNOD1,12
W00571PAPP0,W05095QNOD1,21
W00571PAPP0,W05095QNOD1,132
W00571PAPP0,W05095QNOD1,144
W00571PAPP0,W05095QNOD1,182
W00571PAPP0,W05095QNOD1,5
W00571PAPP0,W05095QNOD2,16
W00571PAPP0,W05095QNOD2,19
W00571PAPP0,W05095QNOD2,128
W00571PAPP0,W05095QNOD2,212
W00571PAPP0,W05095QNOD2,175
W00571PAPP0,W05095QNOD2,7
W00571PAPP0,W05115PNOD1,16
W00571PAPP0,W05115PNOD1,8
W00571PAPP0,W05115PNOD1,52
W00571PAPP0,W05115PNOD1,80
W00571PAPP0,W05115PNOD1,27
W00571PAPP0,W05115PNOD1,90
W00571PAPP0,W05115PNOD2,34
W00571PAPP0,W05115PNOD2,36
W00571PAPP0,W05115PNOD2,228
W00571PAPP0,W05115PNOD2,256
W00571PAPP0,W05115PNOD2,187
W00571PAPP0,W05115PNOD2,46
W00571PAPP0,W05115PNOD3,10
W00571PAPP0,W05115PNOD3,15
W00571PAPP0,W05115PNOD3,120
W00571PAPP0,W05115PNOD3,72
W00571PAPP0,W05115PNOD3,101
W00571PAPP0,W05115PNOD3,26
W00571PAPP0,W05117PAPP0,3
W00571PAPP0,W05117PAPP0,5
W00571PAPP0,W05117PAPP0,40
W00571PAPP0,W05117PAPP0,56
W00571PAPP0,W05117PAPP0,41
W00571PAPP0,W05117PAPP0,8
W00571PAPP0,W05120QAPP0,20
W00571PAPP0,W05120QAPP0,27
W00571PAPP0,W05120QAPP0,39
W00571PAPP0,W05120QAPP0,48
W00571PAPP0,W05120QAPP0,187
W00571PAPP0,W05120QAPP0,8
W00571PAPP0,W05142PAPP0,10
W00571PAPP0,W05142PAPP0,9
W00571PAPP0,W05142PAPP0,100
W00571PAPP0,W05142PAPP0,72
W00571PAPP0,W05142PAPP0,144
W00571PAPP0,W05142PAPP0,16
W00571PAPP0,W05160PAPP0,16
W00571PAPP0,W05160PAPP0,17
W00571PAPP0,W05160PAPP0,120
W00571PAPP0,W05160PAPP0,152
W00571PAPP0,W05160PAPP0,4
W00571PAPP0,W05160PAPP0,94
W00571PAPP0,W05169PAPP0,12
W00571PAPP0,W05169PAPP0,33
W00571PAPP0,W05169PAPP0,124
W00571PAPP0,W05169PAPP0,204
W00571PAPP0,W05169PAPP0,162
W00571PAPP0,W05169PAPP0,40
W00571PAPP0,W05176PSQL0,15
W00571PAPP0,W05176PSQL0,16
W00571PAPP0,W05176PSQL0,144
W00571PAPP0,W05176PSQL0,216
W00571PAPP0,W05176PSQL0,160
W00571PAPP0,W05176PSQL0,59
W00571PAPP0,W05219PAPP0,17
W00571PAPP0,W05219PAPP0,18
W00571PAPP0,W05219PAPP0,104
W00571PAPP0,W05219PAPP0,176
W00571PAPP0,W05219PAPP0,119
W00571PAPP0,W05219PAPP0,54
W00571PAPP0,W05245QNOD1,13
W00571PAPP0,W05245QNOD1,9
W00571PAPP0,W05245QNOD1,164
W00571PAPP0,W05245QNOD1,88
W00571PAPP0,W05245QNOD1,144
W00571PAPP0,W05245QNOD1,7
W00571PAPP0,W05245QNOD2,17
W00571PAPP0,W05245QNOD2,19
W00571PAPP0,W05245QNOD2,132
W00571PAPP0,W05245QNOD2,168
W00571PAPP0,W05245QNOD2,181
W00571PAPP0,W05245QNOD2,4
W00571PAPP0,W05247PNOD1,15
W00571PAPP0,W05247PNOD1,23
W00571PAPP0,W05247PNOD1,164
W00571PAPP0,W05247PNOD1,220
W00571PAPP0,W05247PNOD1,151
W00571PAPP0,W05247PNOD1,50
W00571PAPP0,W05247PNOD2,12
W00571PAPP0,W05247PNOD2,17
W00571PAPP0,W05247PNOD2,112
W00571PAPP0,W05247PNOD2,60
W00571PAPP0,W05247PNOD2,111
W00571PAPP0,W05247PNOD2,46
W00571PAPP0,W05248QAPP0,6
W00571PAPP0,W05248QAPP0,8
W00571PAPP0,W05248QAPP0,56
W00571PAPP0,W05248QAPP0,92
W00571PAPP0,W05248QAPP0,3
W00571PAPP0,W05248QAPP0,61
W00571PAPP0,W05249QAPP0,18
W00571PAPP0,W05249QAPP0,9
W00571PAPP0,W05249QAPP0,160
W00571PAPP0,W05249QAPP0,176
W00571PAPP0,W05249QAPP0,144
W00571PAPP0,W05249QAPP0,3
W00571PAPP0,W05250PAPP0,21
W00571PAPP0,W05250PAPP0,141
W00571PAPP0,W05250PAPP0,160
W00571PAPP0,W05250PAPP0,156
W00571PAPP0,W05250PAPP0,30
W00571PAPP0,W05251PAPP0,10
W00571PAPP0,W05251PAPP0,2
W00571PAPP0,W05251PAPP0,124
W00571PAPP0,W05251PAPP0,48
W00571PAPP0,W05251PAPP0,26
W00571PAPP0,W05251PAPP0,78
W00571PAPP0,W05262PAPP0,19
W00571PAPP0,W05262PAPP0,22
W00571PAPP0,W05262PAPP0,144
W00571PAPP0,W05262PAPP0,236
W00571PAPP0,W05262PAPP0,167
W00571PAPP0,W05262PAPP0,60
W00571PAPP0,W05263PAPP0,11
W00571PAPP0,W05263PAPP0,25
W00571PAPP0,W05263PAPP0,168
W00571PAPP0,W05263PAPP0,80
W00571PAPP0,W05263PAPP0,116
W00571PAPP0,W05263PAPP0,41
W00571PAPP0,W05359PCXW0,58
W00571PAPP0,W05359PCXW0,66
W00571PAPP0,W05359PCXW0,536
W00571PAPP0,W05359PCXW0,580
W00571PAPP0,W05359PCXW0,152
W00571PAPP0,W05359PCXW0,582
W00571PAPP0,W05360PCXW0,48
W00571PAPP0,W05360PCXW0,73
W00571PAPP0,W05360PCXW0,356
W00571PAPP0,W05360PCXW0,592
W00571PAPP0,W05360PCXW0,193
W00571PAPP0,W05360PCXW0,375
W00571PAPP0,W05416PPSC0,8
W00571PAPP0,W05416PPSC0,9
W00571PAPP0,W05416PPSC0,72
W00571PAPP0,W05416PPSC0,92
W00571PAPP0,W05416PPSC0,26
W00571PAPP0,W05416PPSC0,82
W00571PAPP0,W05427PCXW0,53
W00571PAPP0,W05427PCXW0,74
W00571PAPP0,W05427PCXW0,548
W00571PAPP0,W05427PCXW0,584
W00571PAPP0,W05427PCXW0,568
W00571PAPP0,W05427PCXW0,97
W00571PAPP0,W05461DAPP0,49
W00571PAPP0,W05461DAPP0,5781
W00571PAPP0,W05461DAPP0,148
W00571PAPP0,W05461DAPP0,160
W00571PAPP0,W05462DSQL0,32
W00571PAPP0,W05462DSQL0,5858
W00571PAPP0,W05462DSQL0,116
W00571PAPP0,W05462DSQL0,88
W00571PAPP0,W05580QAPP0,21
W00571PAPP0,W05580QAPP0,8
W00571PAPP0,W05580QAPP0,112
W00571PAPP0,W05580QAPP0,216
W00571PAPP0,W05580QAPP0,153
W00571PAPP0,W05580QAPP0,8
W00571PAPP0,W05581QSQL0,15
W00571PAPP0,W05581QSQL0,21
W00571PAPP0,W05581QSQL0,136
W00571PAPP0,W05581QSQL0,228
W00571PAPP0,W05581QSQL0,171
W00571PAPP0,W05581QSQL0,6
W00571PAPP0,W05639QNOD1,5
W00571PAPP0,W05639QNOD1,9
W00571PAPP0,W05639QNOD1,1
W00571PAPP0,W05639QNOD1,2
W00571PAPP0,W05639QNOD1,40
W00571PAPP0,W05639QNOD1,80
W00571PAPP0,W05639QNOD1,4
W00571PAPP0,W05639QNOD1,8
W00571PAPP0,W05639QNOD1,2
W00571PAPP0,W05639QNOD1,55
W00571PAPP0,W05639QNOD1,1
W00571PAPP0,W05639QNOD2,11
W00571PAPP0,W05639QNOD2,12
W00571PAPP0,W05639QNOD2,108
W00571PAPP0,W05639QNOD2,142
W00571PAPP0,W05639QNOD2,6
W00571PAPP0,W05640QAPP0,25
W00571PAPP0,W05640QAPP0,35
W00571PAPP0,W05640QAPP0,204
W00571PAPP0,W05640QAPP0,224
W00571PAPP0,W05640QAPP0,156
W00571PAPP0,W05640QAPP0,5
W00571PAPP0,W05641QAPP0,26
W00571PAPP0,W05641QAPP0,35
W00571PAPP0,W05641QAPP0,220
W00571PAPP0,W05641QAPP0,224
W00571PAPP0,W05641QAPP0,217
W00571PAPP0,W05641QAPP0,6
W00571PAPP0,W05684PAPP0,13
W00571PAPP0,W05684PAPP0,18
W00571PAPP0,W05684PAPP0,116
W00571PAPP0,W05684PAPP0,168
W00571PAPP0,W05684PAPP0,106
W00571PAPP0,W05684PAPP0,23
W00571PAPP0,W05685PAPP0,12
W00571PAPP0,W05685PAPP0,7
W00571PAPP0,W05685PAPP0,132
W00571PAPP0,W05685PAPP0,56
W00571PAPP0,W05685PAPP0,125
W00571PAPP0,W05685PAPP0,24
W00571PAPP0,W05686PNOD1,10
W00571PAPP0,W05686PNOD1,24
W00571PAPP0,W05686PNOD1,2
W00571PAPP0,W05686PNOD1,124
W00571PAPP0,W05686PNOD1,268
W00571PAPP0,W05686PNOD1,8
W00571PAPP0,W05686PNOD1,161
W00571PAPP0,W05686PNOD1,29
W00571PAPP0,W05686PNOD1,1
W00571PAPP0,W05686PNOD1,2
W00571PAPP0,W05686PNOD2,17
W00571PAPP0,W05686PNOD2,25
W00571PAPP0,W05686PNOD2,156
W00571PAPP0,W05686PNOD2,192
W00571PAPP0,W05686PNOD2,156
W00571PAPP0,W05686PNOD2,40
W00571PAPP0,W05730DAPP0,39
W00571PAPP0,W05730DAPP0,7860
W00571PAPP0,W05730DAPP0,128
W00571PAPP0,W05730DAPP0,56
W00571PAPP0,W05731DSQL0,4742
W00571PAPP0,W05731DSQL0,49
W00571PAPP0,W05731DSQL0,140
W00571PAPP0,W05731DSQL0,184
W00571PAPP0,W05780QAPP0,28
W00571PAPP0,W05780QAPP0,29
W00571PAPP0,W05780QAPP0,264
W00571PAPP0,W05780QAPP0,352
W00571PAPP0,W05780QAPP0,15
W00571PAPP0,W05780QAPP0,299
W00571PAPP0,W05781PAPP0,13
W00571PAPP0,W05781PAPP0,14
W00571PAPP0,W05781PAPP0,124
W00571PAPP0,W05781PAPP0,132
W00571PAPP0,W05781PAPP0,15
W00571PAPP0,W05781PAPP0,93
W00571PAPP0,W05782PAPP0,10
W00571PAPP0,W05782PAPP0,14
W00571PAPP0,W05782PAPP0,72
W00571PAPP0,W05782PAPP0,96
W00571PAPP0,W05782PAPP0,13
W00571PAPP0,W05782PAPP0,83
W00571PAPP0,W05815QAPP0,19
W00571PAPP0,W05815QAPP0,26
W00571PAPP0,W05815QAPP0,140
W00571PAPP0,W05815QAPP0,220
W00571PAPP0,W05815QAPP0,10
W00571PAPP0,W05815QAPP0,173
W00571PAPP0,W05816QSQL0,11
W00571PAPP0,W05816QSQL0,12
W00571PAPP0,W05816QSQL0,108
W00571PAPP0,W05816QSQL0,220
W00571PAPP0,W05816QSQL0,151
W00571PAPP0,W05816QSQL0,8
W00571PAPP0,W05859QAPP0,90
W00571PAPP0,W05859QAPP0,89
W00571PAPP0,W05871PAPP0,25
W00571PAPP0,W05871PAPP0,26
W00571PAPP0,W05871PAPP0,204
W00571PAPP0,W05871PAPP0,212
W00571PAPP0,W05871PAPP0,199
W00571PAPP0,W05871PAPP0,52
W00571PAPP0,W05888QAPP0,19
W00571PAPP0,W05888QAPP0,26
W00571PAPP0,W05888QAPP0,168
W00571PAPP0,W05888QAPP0,236
W00571PAPP0,W05888QAPP0,180
W00571PAPP0,W05888QAPP0,4
W00571PAPP0,W05889QAPP0,25
W00571PAPP0,W05889QAPP0,30
W00571PAPP0,W05889QAPP0,204
W00571PAPP0,W05889QAPP0,228
W00571PAPP0,W05889QAPP0,10
W00571PAPP0,W05889QAPP0,156
W00571PAPP0,W05892QAPP0,23
W00571PAPP0,W05892QAPP0,25
W00571PAPP0,W05892QAPP0,188
W00571PAPP0,W05892QAPP0,244
W00571PAPP0,W05892QAPP0,13
W00571PAPP0,W05892QAPP0,147
W00571PAPP0,W05895PSQL0,13
W00571PAPP0,W05895PSQL0,21
W00571PAPP0,W05895PSQL0,112
W00571PAPP0,W05895PSQL0,212
W00571PAPP0,W05895PSQL0,177
W00571PAPP0,W05895PSQL0,23
W00571PAPP0,W05911PCXW0,41
W00571PAPP0,W05911PCXW0,55
W00571PAPP0,W05911PCXW0,424
W00571PAPP0,W05911PCXW0,480
W00571PAPP0,W05911PCXW0,442
W00571PAPP0,W05911PCXW0,70
W00571PAPP0,W05912PCXW0,44
W00571PAPP0,W05912PCXW0,52
W00571PAPP0,W05912PCXW0,456
W00571PAPP0,W05912PCXW0,460
W00571PAPP0,W05912PCXW0,25
W00571PAPP0,W05912PCXW0,460
W00571PAPP0,W05917DSQL0,57
W00571PAPP0,W05917DSQL0,9257
W00571PAPP0,W05917DSQL0,144
W00571PAPP0,W05917DSQL0,164
W00571PAPP0,W05934QAPP0,5
W00571PAPP0,W05934QAPP0,7
W00571PAPP0,W05934QAPP0,32
W00571PAPP0,W05934QAPP0,36
W00571PAPP0,W05934QAPP0,32
W00571PAPP0,W05934QAPP0,4
W00571PAPP0,W05935PAPP0,12
W00571PAPP0,W05935PAPP0,25
W00571PAPP0,W05935PAPP0,108
W00571PAPP0,W05935PAPP0,184
W00571PAPP0,W05935PAPP0,153
W00571PAPP0,W05935PAPP0,32
W00571PAPP0,W05986PAPP0,12
W00571PAPP0,W05986PAPP0,14
W00571PAPP0,W05986PAPP0,140
W00571PAPP0,W05986PAPP0,156
W00571PAPP0,W05986PAPP0,139
W00571PAPP0,W05986PAPP0,15
W00571PAPP0,W06064QAPP0,11
W00571PAPP0,W06064QAPP0,17
W00571PAPP0,W06064QAPP0,29
W00571PAPP0,W06064QAPP0,33
W00571PAPP0,W06064QAPP0,170
W00571PAPP0,W06064QAPP0,9
W00571PAPP0,W06065QAPP0,10
W00571PAPP0,W06065QAPP0,14
W00571PAPP0,W06065QAPP0,36
W00571PAPP0,W06065QAPP0,40
W00571PAPP0,W06065QAPP0,10
W00571PAPP0,W06065QAPP0,182
W00571PAPP0,W06178PFLE0,16
W00571PAPP0,W06178PFLE0,20
W00571PAPP0,W06178PFLE0,152
W00571PAPP0,W06178PFLE0,160
W00571PAPP0,W06178PFLE0,164
W00571PAPP0,W06178PFLE0,41
W00571PAPP0,W06254QAPP0,18
W00571PAPP0,W06254QAPP0,9
W00571PAPP0,W06254QAPP0,124
W00571PAPP0,W06254QAPP0,177
W00571PAPP0,W06254QAPP0,159
W00571PAPP0,W06254QAPP0,5
W00571PAPP0,W06255QSQL0,11
W00571PAPP0,W06255QSQL0,20
W00571PAPP0,W06255QSQL0,176
W00571PAPP0,W06255QSQL0,76
W00571PAPP0,W06255QSQL0,10
W00571PAPP0,W06255QSQL0,118
W00571PAPP0,W06297QNOD1,20
W00571PAPP0,W06297QNOD1,23
W00571PAPP0,W06297QNOD1,116
W00571PAPP0,W06297QNOD1,176
W00571PAPP0,W06297QNOD1,155
W00571PAPP0,W06297QNOD1,4
W00571PAPP0,W06297QNOD2,14
W00571PAPP0,W06297QNOD2,4
W00571PAPP0,W06297QNOD2,116
W00571PAPP0,W06297QNOD2,52
W00571PAPP0,W06297QNOD2,108
W00571PAPP0,W06297QNOD2,5
W00571PAPP0,W06307PSQL0,15
W00571PAPP0,W06307PSQL0,16
W00571PAPP0,W06307PSQL0,136
W00571PAPP0,W06307PSQL0,148
W00571PAPP0,W06307PSQL0,137
W00571PAPP0,W06307PSQL0,24
W00571PAPP0,W06353PCXW0,10
W00571PAPP0,W06353PCXW0,15
W00571PAPP0,W06353PCXW0,140
W00571PAPP0,W06353PCXW0,172
W00571PAPP0,W06353PCXW0,135
W00571PAPP0,W06353PCXW0,27
W00571PAPP0,W06423QSQL0,18
W00571PAPP0,W06423QSQL0,148
W00571PAPP0,W06423QSQL0,192
W00571PAPP0,W06423QSQL0,166
W00571PAPP0,W06423QSQL0,7
W00571PAPP0,W06445PNCE0,16
W00571PAPP0,W06445PNCE0,4
W00571PAPP0,W06445PNCE0,148
W00571PAPP0,W06445PNCE0,36
W00571PAPP0,W06445PNCE0,126
W00571PAPP0,W06445PNCE0,14
W00571PAPP0,W06448PSQL0,13
W00571PAPP0,W06448PSQL0,108
W00571PAPP0,W06448PSQL0,140
W00571PAPP0,W06448PSQL0,118
W00571PAPP0,W06448PSQL0,9
W00571PAPP0,W06449PNCE0,17
W00571PAPP0,W06449PNCE0,21
W00571PAPP0,W06449PNCE0,160
W00571PAPP0,W06449PNCE0,164
W00571PAPP0,W06449PNCE0,147
W00571PAPP0,W06449PNCE0,15
W00571PAPP0,W06450PNCE0,11
W00571PAPP0,W06450PNCE0,23
W00571PAPP0,W06450PNCE0,172
W00571PAPP0,W06450PNCE0,52
W00571PAPP0,W06450PNCE0,128
W00571PAPP0,W06450PNCE0,28
W00571PAPP0,W06451PNCE0,12
W00571PAPP0,W06451PNCE0,25
W00571PAPP0,W06451PNCE0,100
W00571PAPP0,W06451PNCE0,192
W00571PAPP0,W06451PNCE0,14
W00571PAPP0,W06451PNCE0,82
W00571PAPP0,W06532PAPP0,16
W00571PAPP0,W06532PAPP0,8
W00571PAPP0,W06532PAPP0,120
W00571PAPP0,W06532PAPP0,180
W00571PAPP0,W06532PAPP0,155
W00571PAPP0,W06532PAPP0,21
W00571PAPP0,W06545PNOD1,10
W00571PAPP0,W06545PNOD1,18
W00571PAPP0,W06545PNOD1,37
W00571PAPP0,W06545PNOD1,71
W00571PAPP0,W06545PNOD1,3
W00571PAPP0,W06545PNOD1,8
W00571PAPP0,W06545PNOD1,100
W00571PAPP0,W06545PNOD1,220
W00571PAPP0,W06545PNOD1,356
W00571PAPP0,W06545PNOD1,628
W00571PAPP0,W06545PNOD1,20
W00571PAPP0,W06545PNOD1,60
W00571PAPP0,W06545PNOD1,162
W00571PAPP0,W06545PNOD1,8
W00571PAPP0,W06545PNOD1,15
W00571PAPP0,W06545PNOD1,545
W00571PAPP0,W06545PNOD1,1
W00571PAPP0,W06545PNOD1,56
W00571PAPP0,W06545PNOD2,10
W00571PAPP0,W06545PNOD2,20
W00571PAPP0,W06545PNOD2,152
W00571PAPP0,W06545PNOD2,64
W00571PAPP0,W06545PNOD2,15
W00571PAPP0,W06545PNOD2,84
W00571PAPP0,W06559PAPP0,25
W00571PAPP0,W06559PAPP0,7
W00571PAPP0,W06559PAPP0,204
W00571PAPP0,W06559PAPP0,68
W00571PAPP0,W06559PAPP0,56
W00571PAPP0,W06559PAPP0,92
W00571PAPP0,W06625QAPP0,22
W00571PAPP0,W06625QAPP0,27
W00571PAPP0,W06625QAPP0,188
W00571PAPP0,W06625QAPP0,208
W00571PAPP0,W06625QAPP0,148
W00571PAPP0,W06625QAPP0,4
W00571PAPP0,W06626QAPP0,11
W00571PAPP0,W06626QAPP0,19
W00571PAPP0,W06626QAPP0,148
W00571PAPP0,W06626QAPP0,196
W00571PAPP0,W06626QAPP0,5
W00571PAPP0,W06627QNOD1,23
W00571PAPP0,W06627QNOD1,32
W00571PAPP0,W06627QNOD1,204
W00571PAPP0,W06627QNOD1,236
W00571PAPP0,W06627QNOD1,174
W00571PAPP0,W06627QNOD1,4
W00571PAPP0,W06627QNOD2,34
W00571PAPP0,W06627QNOD2,35
W00571PAPP0,W06627QNOD2,1
W00571PAPP0,W06627QNOD2,181
W00571PAPP0,W06627QNOD2,304
W00571PAPP0,W06627QNOD2,4
W00571PAPP0,W06627QNOD2,171
W00571PAPP0,W06627QNOD2,4
W00571PAPP0,W06627QNOD2,1
W00571PAPP0,W06627QNOD2,3
W00571PAPP0,W06682EAPP0,11
W00571PAPP0,W06682EAPP0,28
W00571PAPP0,W06682EAPP0,164
W00571PAPP0,W06682EAPP0,188
W00571PAPP0,W06682EAPP0,165
W00571PAPP0,W06682EAPP0,42
W00571PAPP0,W06761PSQL0,20
W00571PAPP0,W06761PSQL0,21
W00571PAPP0,W06761PSQL0,152
W00571PAPP0,W06761PSQL0,168
W00571PAPP0,W06761PSQL0,13
W00571PAPP0,W06761PSQL0,168
W00571PAPP0,W06779QAPP0,26
W00571PAPP0,W06779QAPP0,39
W00571PAPP0,W06779QAPP0,204
W00571PAPP0,W06779QAPP0,268
W00571PAPP0,W06779QAPP0,221
W00571PAPP0,W06779QAPP0,4
W00571PAPP0,W06791PAPP0,17
W00571PAPP0,W06791PAPP0,208
W00571PAPP0,W06791PAPP0,148
W00571PAPP0,Weblogic-12-Auto,1
W00571PAPP0,Weblogic-12-Auto,2
W00571PAPP0,Weblogic-12-Auto_0000000002,1
W00571PAPP0,WP-BTGChile-L2023_0000000003,13
W00571PAPP0,WP-BTGChile-L2023_0000000003,13
W00572PAPP0,BTG,6
W00572PAPP0,BTG,19
W00572PAPP0,EC2-Apache-Prod,1
W00572PAPP0,FW_ZONE_B2,1
W00572PAPP0,FW_ZONE_B2,2
W00572PAPP0,FW_ZONE_D2,2
W00572PAPP0,L02427PAPP0,1
W00572PAPP0,L02427PAPP0,3
W00572PAPP0,L02633PAPP0,12
W00572PAPP0,L02633PAPP0,27
W00572PAPP0,L02694PAPP0,1
W00572PAPP0,L02694PAPP0,3
W00572PAPP0,L02701PAPP0,3
W00572PAPP0,L02701PAPP0,4
W00572PAPP0,L03021PAPP0,1
W00572PAPP0,L03074PAPP0,4
W00572PAPP0,L03074PAPP0,7
W00572PAPP0,L03075PAPP0,1
W00572PAPP0,L03087PAPP0,2
W00572PAPP0,L03087PAPP0,2
W00572PAPP0,L03331PAPP01,1
W00572PAPP0,L03331PAPP01,1
W00572PAPP0,L03455PAPP0,2
W00572PAPP0,L03455PAPP0,5
W00572PAPP0,L03456PAPP0,2
W00572PAPP0,L03456PAPP0,1
W00572PAPP0,L04014PAPP0,1
W00572PAPP0,L04014PAPP0,2
W00572PAPP0,L04067PAPP0,3
W00572PAPP0,L04067PAPP0,6
W00572PAPP0,L04134PAPP0,6
W00572PAPP0,L04134PAPP0,10
W00572PAPP0,L04160PAPP0,1
W00572PAPP0,L05112PAPP0,1
W00572PAPP0,L05112PAPP0,1
W00572PAPP0,L05113PAPP0,1
W00572PAPP0,L05113PAPP0,1
W00572PAPP0,L05374PORA0,1
W00572PAPP0,L05374PORA0,1
W00572PAPP0,L05463PAPP0,1
W00572PAPP0,L05463PAPP0,8
W00572PAPP0,L05526PAPP0,1
W00572PAPP0,L05526PAPP0,2
W00572PAPP0,L05528PNOD1,1
W00572PAPP0,L05528PNOD1,2
W00572PAPP0,L05528PNOD1,1
W00572PAPP0,L05528PNOD1,2
W00572PAPP0,L05528PNOD1,2
W00572PAPP0,L05528PNOD1,1
W00572PAPP0,L05528PNOD1,1
W00572PAPP0,L05528PNOD1,1
W00572PAPP0,L05528PNOD2,2
W00572PAPP0,L05528PNOD2,2
W00572PAPP0,L05528PNOD2,1
W00572PAPP0,L05528PNOD2,2
W00572PAPP0,L05528PNOD2,2
W00572PAPP0,L05528PNOD2,1
W00572PAPP0,L05820PAPP0,1
W00572PAPP0,L05820PAPP0,2
W00572PAPP0,L05827PAPP0,1
W00572PAPP0,L05827PAPP0,3
W00572PAPP0,L05918PAPP0,1
W00572PAPP0,L05918PAPP0,1
W00572PAPP0,L05984PSQL0,1
W00572PAPP0,L05984PSQL0,1
W00572PAPP0,L05997PORA0,1
W00572PAPP0,L05997PORA0,2
W00572PAPP0,L05998PORA0,2
W00572PAPP0,L05998PORA0,1
W00572PAPP0,L06023PAPPO,1
W00572PAPP0,L06036PAPP0,2
W00572PAPP0,L06036PAPP0,1
W00572PAPP0,L06100PAPP0,2
W00572PAPP0,L06100PAPP0,1
W00572PAPP0,L06284PAPP0,1
W00572PAPP0,L06284PAPP0,1
W00572PAPP0,L06326PAPP0,61
W00572PAPP0,L06326PAPP0,123
W00572PAPP0,L06387PAPP0,1
W00572PAPP0,L06392PAPP0,1
W00572PAPP0,L06514PAPP0,1
W00572PAPP0,L06514PAPP0,1
W00572PAPP0,L06689EAPP0,1
W00572PAPP0,L06780PAPP0,1
W00572PAPP0,NSCL047PMBX,19
W00572PAPP0,NSCL047PMBX,21
W00572PAPP0,NSCL047PMBX,36
W00572PAPP0,NSCL047PMBX,41
W00572PAPP0,NSCL047PMBX,103
W00572PAPP0,NSCL047PMBX,116
W00572PAPP0,NSCL114DWSS,15
W00572PAPP0,NSCL114DWSS,17
W00572PAPP0,NSCL114DWSS,22
W00572PAPP0,NSCL114DWSS,31
W00572PAPP0,NSCL114DWSS,108
W00572PAPP0,NSCL114DWSS,4
W00572PAPP0,NSCL115PNMG,4
W00572PAPP0,NSCL115PNMG,6
W00572PAPP0,NSCL115PNMG,7
W00572PAPP0,NSCL115PNMG,9
W00572PAPP0,NSCL115PNMG,30
W00572PAPP0,NSCL115PNMG,8
W00572PAPP0,NSCL116PNMG,19
W00572PAPP0,NSCL116PNMG,22
W00572PAPP0,NSCL116PNMG,41
W00572PAPP0,NSCL116PNMG,43
W00572PAPP0,NSCL116PNMG,109
W00572PAPP0,NSCL116PNMG,60
W00572PAPP0,NSCL138PAPP,6
W00572PAPP0,NSCL138PAPP,8
W00572PAPP0,NSCL138PAPP,21
W00572PAPP0,NSCL138PAPP,22
W00572PAPP0,NSCL138PAPP,14
W00572PAPP0,NSCL138PAPP,56
W00572PAPP0,NSCL139PAPP,11
W00572PAPP0,NSCL139PAPP,14
W00572PAPP0,NSCL139PAPP,25
W00572PAPP0,NSCL139PAPP,37
W00572PAPP0,NSCL139PAPP,121
W00572PAPP0,NSCL139PAPP,15
W00572PAPP0,NSCL169PFAP,17
W00572PAPP0,NSCL169PFAP,9
W00572PAPP0,NSCL169PFAP,21
W00572PAPP0,NSCL169PFAP,46
W00572PAPP0,NSCL169PFAP,142
W00572PAPP0,NSCL169PFAP,34
W00572PAPP0,S02969PAPP0,1
W00572PAPP0,S02969PAPP0,4
W00572PAPP0,S03018PAPP0,1
W00572PAPP0,S03019PAPP0,1
W00572PAPP0,S03019PAPP0,1
