groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.63.152,443,18
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,139.87.107.253,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,172.25.101.38,80,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,18.204.150.154,443,6
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,18.205.193.101,443,160
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,18.235.137.26,443,10
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,3.225.110.103,5672,204
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,3.227.53.5,443,143
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,3.230.116.57,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,34.192.7.144,5672,15
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,35.171.44.170,443,495
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,35.173.34.225,443,4
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,35.211.155.228,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,35.238.168.80,443,304
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,44.210.162.143,443,156
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,44.219.73.53,443,160
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,52.205.201.220,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,52.5.211.237,443,10
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,52.71.30.98,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP02,10.203.21.152,8002,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP03,10.203.21.153,8004,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP04,10.203.21.159,8001,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP04,10.203.21.161,8003,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP04,10.203.21.162,8002,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSIPSAP06,10.203.21.168,8004,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSPHCP02,10.203.21.109,8000,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSPHCP05,10.203.21.121,8000,35
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,SRWLSPHCP05,10.203.21.121,8000,93
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.100.166,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.108.65,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.115.36,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.116.198,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.119.123,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,on,Unscanned Device,10.0.12.174,443,2
